,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
114,2016.0,2016-08-28,1854.0,Italy Serie A,Udinese,Empoli,53.37,52.81,0.4002,0.3067,0.2931,1.39,1.24,37.0,29.8,2.0,0.0,0.73,1.2,0.73,1.39,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,
115,2016.0,2016-08-28,1854.0,Italy Serie A,Sampdoria,Atalanta,55.62,55.99,0.4405,0.2796,0.28,1.58,1.23,28.3,30.9,2.0,1.0,0.95,0.32,0.34,0.65,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
116,2016.0,2016-08-28,1854.0,Italy Serie A,Cagliari,AS Roma,56.82,76.54,0.2203,0.5294,0.2503,1.22,1.84,26.7,55.2,2.0,2.0,1.93,2.72,1.59,1.62,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
117,2016.0,2016-08-28,1854.0,Italy Serie A,Torino,Bologna,63.18,55.22,0.5327,0.1848,0.2825,1.52,0.84,29.5,29.0,5.0,1.0,3.75,0.54,2.33,0.89,4.53,1.05,,,,,,,,,,,,,,,,,,,,,,,
118,2016.0,2016-08-28,1854.0,Italy Serie A,Sassuolo,US Pescara,61.11,51.06,0.509,0.23,0.261,1.81,1.18,31.9,32.1,0.0,3.0,0.6,1.28,1.2,1.56,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
119,2016.0,2016-08-28,1854.0,Italy Serie A,Crotone,Genoa,49.3,59.14,0.3385,0.3681,0.2934,1.29,1.35,42.2,25.4,1.0,3.0,1.15,2.25,0.68,2.2,1.05,3.15,,,,,,,,,,,,,,,,,,,,,,,
120,2016.0,2016-08-28,1854.0,Italy Serie A,Fiorentina,Chievo Verona,69.18,55.05,0.6188,0.1278,0.2534,1.65,0.72,56.6,25.8,1.0,0.0,0.76,0.88,1.46,1.79,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
121,2016.0,2016-08-28,1869.0,Spanish Primera Division,Villarreal,Sevilla FC,77.02,78.7,0.4368,0.304,0.2591,1.58,1.2,37.6,57.7,0.0,0.0,0.61,0.17,1.6,0.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
124,2016.0,2016-09-09,1845.0,German Bundesliga,Schalke 04,Bayern Munich,71.37,94.55,0.1536,0.6431,0.2032,0.86,2.16,36.4,58.7,0.0,2.0,1.09,2.39,0.63,3.35,0.0,1.58,,,,,,,,,,,,,,,,,,,,,,,
125,2016.0,2016-09-09,1843.0,French Ligue 1,Paris Saint-Germain,St Etienne,85.15,65.29,0.7657,0.0771,0.1572,2.38,0.68,67.7,40.5,1.0,1.0,2.25,0.38,1.34,0.56,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
126,2016.0,2016-09-09,1869.0,Spanish Primera Division,Real Sociedad,Espanyol,72.8,68.14,0.5073,0.2328,0.2599,1.62,0.93,26.6,26.4,1.0,1.0,0.36,0.11,1.04,0.22,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
127,2016.0,2016-09-10,1869.0,Spanish Primera Division,Celta Vigo,Atletico Madrid,72.49,88.95,0.2343,0.4835,0.2821,0.93,1.32,23.8,59.8,0.0,4.0,0.87,2.19,1.25,2.35,0.0,3.4,,,,,,,,,,,,,,,,,,,,,,,
128,2016.0,2016-09-10,2411.0,Barclays Premier League,Manchester United,Manchester City,82.18,86.26,0.3845,0.3543,0.2612,1.53,1.43,82.2,99.4,1.0,2.0,1.42,2.05,1.94,2.08,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
129,2016.0,2016-09-10,1845.0,German Bundesliga,SV Darmstadt 98,Eintracht Frankfurt,54.78,65.46,0.4028,0.3219,0.2753,1.27,1.09,41.8,28.9,1.0,0.0,0.34,1.73,0.34,0.84,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
130,2016.0,2016-09-10,1845.0,German Bundesliga,SC Freiburg,Borussia Monchengladbach,68.42,75.6,0.3613,0.3814,0.2573,1.39,1.38,29.7,54.6,3.0,1.0,1.65,0.16,1.72,0.43,2.69,1.05,,,,,,,,,,,,,,,,,,,,,,,
131,2016.0,2016-09-10,1845.0,German Bundesliga,Bayer Leverkusen,Hamburg SV,80.15,62.64,0.7262,0.0896,0.1842,1.9,0.69,62.6,32.3,3.0,1.0,2.23,0.44,2.01,0.93,2.63,1.05,,,,,,,,,,,,,,,,,,,,,,,
132,2016.0,2016-09-10,1845.0,German Bundesliga,VfL Wolfsburg,FC Cologne,75.8,68.14,0.5586,0.1917,0.2497,1.56,0.84,55.4,32.9,0.0,0.0,1.19,1.38,2.28,0.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
133,2016.0,2016-09-10,1845.0,German Bundesliga,FC Ingolstadt 04,Hertha Berlin,56.44,69.72,0.368,0.3351,0.2969,1.07,0.97,36.0,37.6,0.0,2.0,1.02,0.74,1.36,0.83,0.0,1.7,,,,,,,,,,,,,,,,,,,,,,,
134,2016.0,2016-09-10,2411.0,Barclays Premier League,Middlesbrough,Crystal Palace,56.65,55.03,0.49200000000000005,0.2184,0.2896,1.35,0.84,33.3,40.3,1.0,2.0,0.71,1.25,0.96,1.78,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
135,2016.0,2016-09-10,2411.0,Barclays Premier League,AFC Bournemouth,West Bromwich Albion,59.25,59.02,0.4607,0.2658,0.2735,1.5,1.14,40.9,31.1,1.0,0.0,0.99,1.57,1.53,1.05,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
136,2016.0,2016-09-10,2411.0,Barclays Premier League,Stoke City,Tottenham Hotspur,59.11,73.33,0.2932,0.4274,0.2794,1.14,1.43,34.2,44.2,0.0,4.0,1.16,2.74,2.53,1.38,0.0,4.2,,,,,,,,,,,,,,,,,,,,,,,
137,2016.0,2016-09-10,2411.0,Barclays Premier League,Burnley,Hull City,57.38,53.37,0.4633,0.2357,0.301,1.25,0.83,38.0,33.8,1.0,1.0,0.53,1.03,1.43,0.66,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
138,2016.0,2016-09-10,2411.0,Barclays Premier League,Arsenal,Southampton,81.72,67.78,0.6503,0.1334,0.2163,1.95,0.86,65.5,22.8,2.0,1.0,1.93,1.06,2.88,0.7,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
139,2016.0,2016-09-10,1869.0,Spanish Primera Division,Real Madrid,Osasuna,92.9,56.39,0.9278,0.0132,0.059000000000000004,3.02,0.36,47.6,34.4,5.0,2.0,4.09,1.05,3.11,1.19,5.25,2.1,,,,,,,,,,,,,,,,,,,,,,,
140,2016.0,2016-09-10,2411.0,Barclays Premier League,West Ham United,Watford,63.85,58.86,0.5151,0.2355,0.2494,1.8,1.2,21.6,33.2,2.0,4.0,1.47,1.74,1.34,1.49,2.1,4.2,,,,,,,,,,,,,,,,,,,,,,,
141,2016.0,2016-09-10,1843.0,French Ligue 1,Lyon,Bordeaux,69.79,60.3,0.5688,0.1864,0.2448,2.0,1.13,54.5,31.1,1.0,3.0,1.13,1.48,1.17,0.87,1.05,2.64,,,,,,,,,,,,,,,,,,,,,,,
142,2016.0,2016-09-10,1854.0,Italy Serie A,Juventus,Sassuolo,83.18,59.69,0.7988,0.04,0.1612,2.14,0.42,98.5,29.2,3.0,1.0,3.34,0.78,2.54,0.74,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
143,2016.0,2016-09-10,1869.0,Spanish Primera Division,Málaga,Villarreal,72.22,77.05,0.3966,0.3068,0.2966,1.21,0.94,23.1,38.3,0.0,2.0,1.0,2.6,1.31,1.24,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
144,2016.0,2016-09-10,1869.0,Spanish Primera Division,Sevilla FC,Las Palmas,78.76,66.98,0.6148,0.1745,0.2107,2.17,1.03,53.2,23.8,2.0,1.0,3.16,0.56,1.6,0.84,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
145,2016.0,2016-09-10,1845.0,German Bundesliga,RB Leipzig,Borussia Dortmund,66.93,86.63,0.2173,0.5479,0.2348,1.04,1.77,29.1,41.2,1.0,0.0,0.82,0.6,0.98,1.19,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
146,2016.0,2016-09-10,2411.0,Barclays Premier League,Liverpool,Leicester City,78.41,67.06,0.6145,0.1637,0.2218,1.97,1.03,65.4,33.5,4.0,1.0,2.81,1.34,2.36,1.16,3.71,1.05,,,,,,,,,,,,,,,,,,,,,,,
147,2016.0,2016-09-10,1843.0,French Ligue 1,Lorient,AS Nancy Lorraine,43.73,50.23,0.3964,0.3048,0.2988,1.38,1.28,45.5,35.5,0.0,2.0,1.11,0.47,1.69,0.56,0.0,1.64,,,,,,,,,,,,,,,,,,,,,,,
148,2016.0,2016-09-10,1843.0,French Ligue 1,Lille,AS Monaco,64.99,70.37,0.3917,0.3113,0.297,1.37,1.22,43.2,69.1,1.0,4.0,0.73,1.32,0.48,0.75,1.05,4.19,,,,,,,,,,,,,,,,,,,,,,,
149,2016.0,2016-09-10,1843.0,French Ligue 1,Bastia,Toulouse,52.84,59.5,0.3937,0.2893,0.3169,1.2,1.07,29.4,24.4,2.0,1.0,0.46,0.68,0.46,0.76,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
150,2016.0,2016-09-10,1843.0,French Ligue 1,Angers,Dijon FCO,51.96,55.25,0.4245,0.2694,0.3061,1.34,1.08,40.3,30.5,3.0,1.0,0.64,0.78,1.53,0.9,3.04,1.05,,,,,,,,,,,,,,,,,,,,,,,
151,2016.0,2016-09-10,1843.0,French Ligue 1,Guingamp,Montpellier,59.3,57.76,0.4659,0.2449,0.2891,1.57,1.11,34.9,20.3,1.0,1.0,0.68,0.2,1.15,0.45,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
152,2016.0,2016-09-10,1869.0,Spanish Primera Division,Barcelona,Alavés,96.57,62.33,0.9657,0.0059,0.0284,3.52,0.2,49.1,31.8,1.0,2.0,1.83,0.31,3.7,0.34,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
153,2016.0,2016-09-10,1854.0,Italy Serie A,Palermo,Napoli,50.45,75.24,0.2283,0.5137,0.2579,1.19,1.76,29.1,58.3,0.0,3.0,0.7,2.03,0.37,1.86,0.0,3.15,,,,,,,,,,,,,,,,,,,,,,,
156,2016.0,2016-09-11,1869.0,Spanish Primera Division,Sporting Gijón,Leganes,62.46,67.93,0.46799999999999997,0.2406,0.2914,1.29,0.75,25.0,22.1,2.0,1.0,1.63,0.5,0.91,1.08,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
157,2016.0,2016-09-11,1854.0,Italy Serie A,Bologna,Cagliari,52.72,57.55,0.3885,0.3105,0.3011,1.32,1.16,38.3,31.1,2.0,1.0,1.53,1.04,1.22,1.4,2.02,1.05,,,,,,,,,,,,,,,,,,,,,,,
158,2016.0,2016-09-11,1854.0,Italy Serie A,AC Milan,Udinese,67.28,53.86,0.6238,0.1456,0.2307,1.96,0.97,42.7,31.4,0.0,1.0,1.09,0.55,1.79,0.63,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
159,2016.0,2016-09-11,1854.0,Italy Serie A,Atalanta,Torino,55.71,65.85,0.3308,0.3955,0.2737,1.44,1.56,36.4,39.0,2.0,1.0,2.56,0.66,1.29,0.95,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
160,2016.0,2016-09-11,1854.0,Italy Serie A,AS Roma,Sampdoria,76.06,55.87,0.7379,0.0823,0.1798,2.19,0.84,63.2,28.4,3.0,2.0,3.93,1.44,1.96,0.76,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
161,2016.0,2016-09-11,1854.0,Italy Serie A,Chievo Verona,Lazio,55.57,66.84,0.3217,0.3678,0.3105,1.12,1.2,31.1,50.8,1.0,1.0,2.04,0.77,0.96,1.47,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
162,2016.0,2016-09-11,1843.0,French Ligue 1,Nantes,Metz,55.46,54.49,0.4578,0.2328,0.3094,1.34,0.9,25.5,22.3,0.0,3.0,0.9,1.25,1.62,1.0,0.0,2.96,,,,,,,,,,,,,,,,,,,,,,,
163,2016.0,2016-09-11,1845.0,German Bundesliga,Werder Bremen,FC Augsburg,62.68,65.14,0.4403,0.3002,0.2595,1.47,1.19,36.4,35.8,1.0,2.0,1.73,1.64,1.25,1.31,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
164,2016.0,2016-09-11,1869.0,Spanish Primera Division,Valencia,Real Betis,75.27,69.46,0.535,0.2239,0.24100000000000002,1.82,1.04,26.1,21.8,2.0,3.0,1.59,2.07,1.65,1.72,2.1,3.15,,,,,,,,,,,,,,,,,,,,,,,
165,2016.0,2016-09-11,1843.0,French Ligue 1,Stade Rennes,Caen,55.26,55.89,0.445,0.2603,0.2947,1.5,1.13,26.4,20.3,2.0,0.0,0.71,0.91,0.74,1.27,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,
166,2016.0,2016-09-11,2411.0,Barclays Premier League,Swansea City,Chelsea,59.09,81.83,0.171,0.6033,0.2257,1.07,1.89,31.4,51.2,2.0,2.0,1.33,2.36,0.68,3.12,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
167,2016.0,2016-09-11,1845.0,German Bundesliga,Mainz,TSG Hoffenheim,70.54,65.15,0.5249,0.2324,0.2427,1.68,1.07,33.9,24.7,4.0,4.0,0.72,2.25,0.96,1.6,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,
168,2016.0,2016-09-11,1869.0,Spanish Primera Division,Granada,Eibar,52.99,62.49,0.4421,0.2698,0.2881,1.29,0.89,47.7,42.8,1.0,2.0,1.72,1.04,1.2,0.5,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
169,2016.0,2016-09-11,1869.0,Spanish Primera Division,Deportivo La Coruña,Athletic Bilbao,67.17,75.61,0.3683,0.3433,0.2885,1.2,1.08,27.2,32.5,0.0,1.0,0.72,0.3,1.07,0.44,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
170,2016.0,2016-09-11,1843.0,French Ligue 1,Nice,Marseille,57.6,61.74,0.4119,0.2777,0.3104,1.29,1.07,23.2,29.1,3.0,2.0,2.72,1.98,1.64,1.15,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
171,2016.0,2016-09-11,1854.0,Italy Serie A,US Pescara,Internazionale,52.55,69.66,0.3043,0.4335,0.2623,1.47,1.74,23.9,45.2,1.0,2.0,1.73,1.95,0.89,2.4,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
172,2016.0,2016-09-12,1854.0,Italy Serie A,Empoli,Crotone,52.27,47.55,0.5505,0.1714,0.2781,1.57,0.8,37.5,45.0,2.0,1.0,0.62,0.52,1.54,1.19,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
173,2016.0,2016-09-12,2411.0,Barclays Premier League,Sunderland,Everton,55.71,68.74,0.3385,0.3838,0.2777,1.28,1.4,32.0,36.0,0.0,3.0,1.23,2.79,0.98,1.8,0.0,3.13,,,,,,,,,,,,,,,,,,,,,,,
174,2016.0,2016-09-13,1818.0,UEFA Champions League,Bayern Munich,Rostov,94.8,59.97,0.9179,0.0155,0.0666,2.98,0.2,,,5.0,0.0,3.31,0.21,2.25,0.86,4.74,0.0,,,,,,,,,,,,,,,,,,,,,,,
175,2016.0,2016-09-13,1818.0,UEFA Champions League,Barcelona,Celtic,95.9,62.22,0.8787,0.0398,0.0816,3.76,0.33,,,7.0,0.0,3.82,0.78,3.88,0.05,6.77,0.0,,,,,,,,,,,,,,,,,,,,,,,
176,2016.0,2016-09-13,1818.0,UEFA Champions League,Dynamo Kiev,Napoli,80.7,76.79,0.3504,0.3697,0.2799,1.64,0.87,,,1.0,2.0,0.46,1.43,0.48,0.64,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
177,2016.0,2016-09-13,1818.0,UEFA Champions League,PSV,Atletico Madrid,63.98,90.05,0.2004,0.5349,0.2646,0.61,1.63,,,0.0,1.0,1.38,1.23,1.83,1.8,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
178,2016.0,2016-09-13,1818.0,UEFA Champions League,Paris Saint-Germain,Arsenal,84.65,81.85,0.4587,0.285,0.2563,1.79,1.11,,,1.0,1.0,2.59,0.72,1.81,2.3,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
179,2016.0,2016-09-13,1818.0,UEFA Champions League,Basel,Ludogorets,70.61,50.99,0.3468,0.3606,0.2926,1.73,0.56,,,1.0,1.0,0.81,0.49,1.24,0.38,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
180,2016.0,2016-09-13,1818.0,UEFA Champions League,Benfica,Besiktas,74.49,59.93,0.6938,0.1159,0.1903,2.19,0.9,,,1.0,1.0,1.45,0.72,1.17,1.02,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
181,2016.0,2016-09-14,1818.0,UEFA Champions League,FC Porto,FC Copenhagen,74.39,51.74,0.6866,0.0901,0.2233,1.72,0.33,,,1.0,1.0,0.43,0.57,1.49,0.8,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
182,2016.0,2016-09-14,1818.0,UEFA Champions League,Legia Warsaw,Borussia Dortmund,49.06,85.96,0.1308,0.6709,0.1983,0.68,2.02,,,0.0,6.0,0.32,5.99,1.01,3.13,0.0,5.73,,,,,,,,,,,,,,,,,,,,,,,
183,2016.0,2016-09-14,1818.0,UEFA Champions League,Juventus,Sevilla FC,83.47,78.92,0.6447,0.1335,0.2217,1.74,0.94,,,0.0,0.0,1.4,0.07,2.11,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
184,2016.0,2016-09-14,1818.0,UEFA Champions League,Real Madrid,Sporting CP,92.58,73.03,0.7595,0.0836,0.157,2.47,0.53,,,2.0,1.0,1.59,0.31,1.15,0.64,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
185,2016.0,2016-09-14,1818.0,UEFA Champions League,Club Brugge,Leicester City,43.94,66.17,0.2386,0.5011,0.2602,0.99,1.43,,,0.0,3.0,0.87,2.16,1.16,1.06,0.0,3.15,,,,,,,,,,,,,,,,,,,,,,,
186,2016.0,2016-09-14,1818.0,UEFA Champions League,Bayer Leverkusen,CSKA Moscow,80.38,73.33,0.6903,0.0976,0.2121,1.56,0.72,,,2.0,2.0,1.38,0.95,2.21,1.61,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
187,2016.0,2016-09-14,1818.0,UEFA Champions League,Manchester City,Borussia Monchengladbach,86.79,74.12,0.6953,0.11599999999999999,0.1888,2.2,0.89,,,4.0,0.0,4.83,0.22,2.71,1.24,3.49,0.0,,,,,,,,,,,,,,,,,,,,,,,
188,2016.0,2016-09-14,1818.0,UEFA Champions League,Lyon,Dinamo Zagreb,68.06,57.18,0.5914,0.1645,0.2441,1.71,0.76,,,3.0,0.0,1.58,1.43,1.75,1.19,3.15,0.0,,,,,,,,,,,,,,,,,,,,,,,
189,2016.0,2016-09-14,1818.0,UEFA Champions League,Tottenham Hotspur,AS Monaco,75.03,72.4,0.5607,0.1875,0.2517,1.57,0.95,,,1.0,2.0,1.22,0.78,1.35,0.42,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
190,2016.0,2016-09-16,1845.0,German Bundesliga,FC Cologne,SC Freiburg,68.42,70.04,0.4362,0.2875,0.2763,1.3,1.02,34.7,45.6,3.0,0.0,1.29,1.57,1.44,1.06,3.15,0.0,,,,,,,,,,,,,,,,,,,,,,,
191,2016.0,2016-09-16,1854.0,Italy Serie A,Sampdoria,AC Milan,56.22,66.29,0.3303,0.3854,0.2843,1.34,1.44,23.6,38.4,0.0,1.0,0.66,0.81,1.54,0.64,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
192,2016.0,2016-09-16,1843.0,French Ligue 1,Caen,Paris Saint-Germain,55.44,84.53,0.0852,0.7589,0.156,1.07,2.31,18.5,68.5,0.0,6.0,1.21,3.54,0.76,2.01,0.0,6.09,,,,,,,,,,,,,,,,,,,,,,,
193,2016.0,2016-09-16,1869.0,Spanish Primera Division,Real Betis,Granada,70.9,52.23,0.5792,0.1819,0.2389,1.86,0.82,23.2,42.4,2.0,2.0,2.01,2.02,2.54,0.41,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
194,2016.0,2016-09-16,2411.0,Barclays Premier League,Chelsea,Liverpool,81.72,79.28,0.508,0.2532,0.2388,1.88,1.34,57.8,61.6,1.0,2.0,1.32,1.47,2.08,1.17,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
195,2016.0,2016-09-17,1869.0,Spanish Primera Division,Leganes,Barcelona,67.67,96.37,0.0833,0.7867,0.1299,0.86,2.65,21.0,65.9,1.0,5.0,1.19,3.23,0.9,1.71,1.05,5.25,,,,,,,,,,,,,,,,,,,,,,,
196,2016.0,2016-09-17,1845.0,German Bundesliga,Eintracht Frankfurt,Bayer Leverkusen,65.72,79.73,0.2969,0.4426,0.2606,1.14,1.46,25.6,64.4,2.0,1.0,2.28,2.23,1.04,1.03,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
197,2016.0,2016-09-17,1845.0,German Bundesliga,Borussia Dortmund,SV Darmstadt 98,87.67,54.59,0.8799,0.0227,0.0974,2.42,0.42,53.1,32.0,6.0,0.0,4.1,0.24,2.81,0.07,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,
198,2016.0,2016-09-17,1845.0,German Bundesliga,Bayern Munich,FC Ingolstadt 04,94.87,55.39,0.9293,0.0127,0.057999999999999996,2.78,0.2,73.5,24.7,3.0,1.0,0.44,1.85,2.1,1.67,2.81,1.05,,,,,,,,,,,,,,,,,,,,,,,
199,2016.0,2016-09-17,1845.0,German Bundesliga,Hamburg SV,RB Leipzig,62.33,67.9,0.3882,0.3311,0.2806,1.21,1.07,38.0,35.9,0.0,4.0,1.52,2.73,1.69,0.97,0.0,3.47,,,,,,,,,,,,,,,,,,,,,,,
200,2016.0,2016-09-17,1845.0,German Bundesliga,TSG Hoffenheim,VfL Wolfsburg,66.4,75.57,0.3431,0.4119,0.245,1.48,1.58,28.3,56.8,0.0,0.0,1.82,2.67,0.93,2.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
201,2016.0,2016-09-17,2411.0,Barclays Premier League,Manchester City,AFC Bournemouth,87.58,59.4,0.8085,0.06,0.1315,2.8,0.58,77.5,19.8,4.0,0.0,3.07,0.29,3.27,0.75,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,
202,2016.0,2016-09-17,2411.0,Barclays Premier League,West Bromwich Albion,West Ham United,58.86,62.06,0.4235,0.3021,0.2744,1.46,1.24,36.7,27.5,4.0,2.0,2.13,2.78,0.68,2.87,4.2,2.1,,,,,,,,,,,,,,,,,,,,,,,
203,2016.0,2016-09-17,2411.0,Barclays Premier League,Hull City,Arsenal,53.8,81.95,0.1705,0.5894,0.2401,0.9,1.74,27.7,65.3,1.0,4.0,0.97,3.94,0.69,3.39,1.05,3.36,,,,,,,,,,,,,,,,,,,,,,,
204,2016.0,2016-09-17,2411.0,Barclays Premier League,Leicester City,Burnley,67.38,56.94,0.5477,0.19,0.2623,1.64,0.84,19.1,36.3,3.0,0.0,1.8,0.47,1.23,0.53,2.96,0.0,,,,,,,,,,,,,,,,,,,,,,,
205,2016.0,2016-09-17,1869.0,Spanish Primera Division,Atletico Madrid,Sporting Gijón,89.97,62.69,0.7578,0.0518,0.1903,1.94,0.2,53.7,30.1,5.0,0.0,2.26,0.51,0.99,1.4,4.68,0.0,,,,,,,,,,,,,,,,,,,,,,,
206,2016.0,2016-09-17,1843.0,French Ligue 1,AS Monaco,Stade Rennes,73.06,55.66,0.6116,0.1395,0.249,1.89,0.72,69.3,22.0,3.0,0.0,1.68,0.2,1.27,0.37,2.12,0.0,,,,,,,,,,,,,,,,,,,,,,,
207,2016.0,2016-09-17,1854.0,Italy Serie A,Lazio,US Pescara,66.52,51.84,0.5794,0.1814,0.2392,1.98,1.12,41.9,25.1,3.0,0.0,3.27,1.33,2.67,0.61,2.98,0.0,,,,,,,,,,,,,,,,,,,,,,,
208,2016.0,2016-09-17,1845.0,German Bundesliga,Borussia Monchengladbach,Werder Bremen,72.98,61.83,0.591,0.1894,0.2196,1.96,1.04,33.0,35.0,4.0,1.0,3.1,1.07,1.56,1.15,4.2,1.05,,,,,,,,,,,,,,,,,,,,,,,
209,2016.0,2016-09-17,2411.0,Barclays Premier League,Everton,Middlesbrough,70.76,54.92,0.5906,0.1605,0.2489,1.72,0.78,40.2,32.5,3.0,1.0,1.06,0.2,1.55,0.59,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
210,2016.0,2016-09-17,1869.0,Spanish Primera Division,Eibar,Sevilla FC,63.15,79.02,0.3021,0.4333,0.2646,1.16,1.46,30.8,47.4,1.0,1.0,0.9,1.13,1.18,1.25,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
211,2016.0,2016-09-17,1843.0,French Ligue 1,Toulouse,Guingamp,59.16,59.11,0.4495,0.2519,0.2986,1.46,1.06,21.6,25.8,2.0,1.0,1.61,0.91,1.55,0.28,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
212,2016.0,2016-09-17,1843.0,French Ligue 1,Dijon FCO,Metz,54.11,56.98,0.4319,0.2801,0.28800000000000003,1.55,1.29,37.7,23.0,0.0,0.0,1.8,1.0,1.08,0.83,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
213,2016.0,2016-09-17,1843.0,French Ligue 1,Lorient,Lille,42.97,62.95,0.3203,0.3833,0.2965,1.21,1.5,40.6,21.8,1.0,0.0,1.32,0.63,0.63,1.12,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
214,2016.0,2016-09-17,1843.0,French Ligue 1,AS Nancy Lorraine,Nantes,50.92,53.11,0.4668,0.222,0.3112,1.33,0.84,32.8,36.4,1.0,1.0,0.33,1.54,1.28,1.38,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
215,2016.0,2016-09-17,1843.0,French Ligue 1,Bordeaux,Angers,62.17,53.08,0.5295,0.1911,0.2794,1.66,0.89,34.2,33.3,0.0,1.0,0.74,1.49,1.02,0.95,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
216,2016.0,2016-09-17,1854.0,Italy Serie A,Napoli,Bologna,77.67,53.22,0.7714,0.0588,0.1698,2.23,0.54,58.0,25.6,3.0,1.0,1.57,0.32,0.99,0.67,2.97,1.05,,,,,,,,,,,,,,,,,,,,,,,
217,2016.0,2016-09-17,1869.0,Spanish Primera Division,Las Palmas,Málaga,66.79,70.28,0.4373,0.2963,0.2663,1.5,1.16,28.7,28.9,1.0,0.0,0.91,0.8,1.08,1.22,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
218,2016.0,2016-09-18,1869.0,Spanish Primera Division,Osasuna,Celta Vigo,57.23,70.36,0.4168,0.3053,0.2778,1.31,1.11,41.3,27.7,0.0,0.0,0.25,0.75,0.79,1.89,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
219,2016.0,2016-09-18,1854.0,Italy Serie A,Udinese,Chievo Verona,54.81,55.9,0.4261,0.2634,0.3106,1.29,0.98,31.5,27.8,1.0,2.0,0.69,2.73,0.8,2.29,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
